mapstat_id,timestamp_unix,team1_id,team1_nome,team1_score,team2_id,team2_nome,team2_score,vencedor,mapa,evento_id,evento_nome
232427,1783232100000,9215,MIBR,10,9996,9z,13,9z,Nuke,8914,XSE Pro League Guangzhou 2026
232394,1783170900000,4914,3DMAX,1,6667,FaZe,13,FaZe,Anubis,8914,XSE Pro League Guangzhou 2026
232391,1783170900000,4914,3DMAX,5,6667,FaZe,13,FaZe,Ancient,8914,XSE Pro League Guangzhou 2026
232388,1783161300000,9996,9z,7,12474,Alliance,13,Alliance,Inferno,8914,XSE Pro League Guangzhou 2026
232381,1783161300000,12474,Alliance,16,9996,9z,14,Alliance,Dust2,8914,XSE Pro League Guangzhou 2026
232385,1783153800000,7532,BIG,13,4411,Ninjas in Pyjamas,6,BIG,Ancient,8914,XSE Pro League Guangzhou 2026
232380,1783153800000,4411,Ninjas in Pyjamas,13,7532,BIG,9,Ninjas in Pyjamas,Inferno,8914,XSE Pro League Guangzhou 2026
232377,1783153800000,4411,Ninjas in Pyjamas,11,7532,BIG,13,BIG,Anubis,8914,XSE Pro League Guangzhou 2026
232375,1783144800000,12467,PARIVISION,13,9215,MIBR,5,PARIVISION,Mirage,8914,XSE Pro League Guangzhou 2026
232373,1783144800000,9215,MIBR,4,12467,PARIVISION,13,PARIVISION,Ancient,8914,XSE Pro League Guangzhou 2026
232370,1783144800000,9215,MIBR,16,12467,PARIVISION,13,MIBR,Anubis,8914,XSE Pro League Guangzhou 2026
232371,1783141800000,8840,Lynn Vision,6,11241,B8,13,B8,Ancient,8914,XSE Pro League Guangzhou 2026
232368,1783141800000,11241,B8,16,8840,Lynn Vision,14,B8,Dust2,8914,XSE Pro League Guangzhou 2026
232336,1783083600000,11241,B8,6,12474,Alliance,13,Alliance,Ancient,8914,XSE Pro League Guangzhou 2026
232328,1783076100000,7532,BIG,2,9215,MIBR,13,MIBR,Mirage,8914,XSE Pro League Guangzhou 2026
232326,1783073400000,4914,3DMAX,9,9996,9z,13,9z,Dust2,8914,XSE Pro League Guangzhou 2026
232323,1783066800000,8840,Lynn Vision,3,12467,PARIVISION,13,PARIVISION,Dust2,8914,XSE Pro League Guangzhou 2026
232324,1783060200000,6290,Luminosity,7,4411,Ninjas in Pyjamas,13,Ninjas in Pyjamas,Mirage,8914,XSE Pro League Guangzhou 2026
232321,1783060200000,4411,Ninjas in Pyjamas,13,6290,Luminosity,10,Ninjas in Pyjamas,Inferno,8914,XSE Pro League Guangzhou 2026
232320,1783060200000,6290,Luminosity,13,4411,Ninjas in Pyjamas,7,Luminosity,Nuke,8914,XSE Pro League Guangzhou 2026
232300,1782999000000,12394,BetBoom,13,7532,BIG,11,BetBoom,Mirage,8914,XSE Pro League Guangzhou 2026
232292,1782993600000,12467,PARIVISION,5,4863,TYLOO,13,TYLOO,Mirage,8914,XSE Pro League Guangzhou 2026
232288,1782988200000,6290,Luminosity,8,8840,Lynn Vision,13,Lynn Vision,Inferno,8914,XSE Pro League Guangzhou 2026
232286,1782986100000,6667,FaZe,6,9215,MIBR,13,MIBR,Ancient,8914,XSE Pro League Guangzhou 2026
232284,1782981900000,12474,Alliance,13,4411,Ninjas in Pyjamas,3,Alliance,Ancient,8914,XSE Pro League Guangzhou 2026
232278,1782928200000,11241,B8,16,9215,MIBR,13,B8,Ancient,8914,XSE Pro League Guangzhou 2026
232274,1782922800000,7532,BIG,16,8840,Lynn Vision,14,BIG,Ancient,8914,XSE Pro League Guangzhou 2026
232268,1782920700000,12394,BetBoom,13,10577,SINNERS,4,BetBoom,Ancient,8914,XSE Pro League Guangzhou 2026
232265,1782915300000,12467,PARIVISION,13,12474,Alliance,4,PARIVISION,Ancient,8914,XSE Pro League Guangzhou 2026
232256,1782898200000,4914,3DMAX,16,4411,Ninjas in Pyjamas,14,3DMAX,Anubis,8914,XSE Pro League Guangzhou 2026
232255,1782895500000,6667,FaZe,8,4863,TYLOO,13,TYLOO,Anubis,8914,XSE Pro League Guangzhou 2026
232112,1782568200000,8113,Sharks,16,13117,Inner Circle,19,Inner Circle,Anubis,9118,Digital Crusade Super DraculaN Season 1
232107,1782568200000,13117,Inner Circle,13,8113,Sharks,4,Inner Circle,Nuke,9118,Digital Crusade Super DraculaN Season 1
232104,1782568200000,8113,Sharks,13,13117,Inner Circle,11,Sharks,Mirage,9118,Digital Crusade Super DraculaN Season 1
231940,1782313200000,13117,Inner Circle,17,8113,Sharks,19,Sharks,Nuke,9118,Digital Crusade Super DraculaN Season 1
231934,1782313200000,8113,Sharks,16,13117,Inner Circle,13,Sharks,Mirage,9118,Digital Crusade Super DraculaN Season 1
231873,1782054000000,11283,Falcons,13,8297,FURIA,8,Falcons,Inferno,8301,IEM Cologne Major 2026
231871,1782054000000,11283,Falcons,13,8297,FURIA,8,Falcons,Anubis,8301,IEM Cologne Major 2026
231870,1782054000000,11283,Falcons,13,8297,FURIA,8,Falcons,Mirage,8301,IEM Cologne Major 2026
231836,1781974800000,7020,Spirit,12,11283,Falcons,16,Falcons,Dust2,8301,IEM Cologne Major 2026
231831,1781974800000,11283,Falcons,8,7020,Spirit,13,Spirit,Mirage,8301,IEM Cologne Major 2026
231824,1781974800000,11283,Falcons,16,7020,Spirit,14,Falcons,Anubis,8301,IEM Cologne Major 2026
231815,1781963100000,11861,Aurora,4,8297,FURIA,13,FURIA,Nuke,8301,IEM Cologne Major 2026
231814,1781963100000,11861,Aurora,9,8297,FURIA,13,FURIA,Dust2,8301,IEM Cologne Major 2026
231787,1781897100000,9565,Vitality,11,11283,Falcons,13,Falcons,Dust2,8301,IEM Cologne Major 2026
231786,1781897100000,11283,Falcons,11,9565,Vitality,13,Vitality,Inferno,8301,IEM Cologne Major 2026
231784,1781897100000,11283,Falcons,13,9565,Vitality,11,Falcons,Anubis,8301,IEM Cologne Major 2026
231762,1781876700000,7020,Spirit,25,5995,G2,22,Spirit,Mirage,8301,IEM Cologne Major 2026
231755,1781876700000,5995,G2,14,7020,Spirit,16,Spirit,Dust2,8301,IEM Cologne Major 2026
231751,1781876700000,7020,Spirit,9,5995,G2,13,G2,Overpass,8301,IEM Cologne Major 2026
231738,1781802000000,8297,FURIA,13,9996,9z,6,FURIA,Overpass,8301,IEM Cologne Major 2026
231733,1781802000000,9996,9z,9,8297,FURIA,13,FURIA,Mirage,8301,IEM Cologne Major 2026
231729,1781802000000,8297,FURIA,8,9996,9z,13,9z,Dust2,8301,IEM Cologne Major 2026
231722,1781790300000,11861,Aurora,13,12394,BetBoom,9,Aurora,Anubis,8301,IEM Cologne Major 2026
231719,1781790300000,11861,Aurora,13,12394,BetBoom,6,Aurora,Nuke,8301,IEM Cologne Major 2026
231641,1781542800000,4608,Natus Vincere,10,5995,G2,13,G2,Mirage,8301,IEM Cologne Major 2026
231637,1781542800000,5995,G2,16,4608,Natus Vincere,14,G2,Inferno,8301,IEM Cologne Major 2026
231631,1781542800000,4608,Natus Vincere,13,5995,G2,11,Natus Vincere,Dust2,8301,IEM Cologne Major 2026
231630,1781533800000,13286,FUT,7,12394,BetBoom,13,BetBoom,Dust2,8301,IEM Cologne Major 2026
231627,1781533800000,12394,BetBoom,13,13286,FUT,7,BetBoom,Mirage,8301,IEM Cologne Major 2026
231623,1781524800000,6248,The MongolZ,8,9996,9z,13,9z,Overpass,8301,IEM Cologne Major 2026
231619,1781524800000,9996,9z,13,6248,The MongolZ,8,9z,Inferno,8301,IEM Cologne Major 2026
231594,1781458800000,11283,Falcons,19,4608,Natus Vincere,16,Falcons,Anubis,8301,IEM Cologne Major 2026
231587,1781458800000,11283,Falcons,7,4608,Natus Vincere,13,Natus Vincere,Mirage,8301,IEM Cologne Major 2026
231579,1781458800000,4608,Natus Vincere,3,11283,Falcons,13,Falcons,Dust2,8301,IEM Cologne Major 2026
231583,1781456400000,12468,Legacy,4,5995,G2,13,G2,Overpass,8301,IEM Cologne Major 2026
231576,1781456400000,5995,G2,13,12468,Legacy,7,G2,Dust2,8301,IEM Cologne Major 2026
231575,1781450400000,9565,Vitality,13,12394,BetBoom,11,Vitality,Nuke,8301,IEM Cologne Major 2026
231570,1781450400000,12394,BetBoom,8,9565,Vitality,13,Vitality,Overpass,8301,IEM Cologne Major 2026
231572,1781450400000,9996,9z,5,11861,Aurora,13,Aurora,Dust2,8301,IEM Cologne Major 2026
231563,1781450400000,11861,Aurora,13,9996,9z,1,Aurora,Nuke,8301,IEM Cologne Major 2026
231559,1781438400000,4494,MOUZ,7,13286,FUT,13,FUT,Mirage,8301,IEM Cologne Major 2026
231554,1781438400000,13286,FUT,10,4494,MOUZ,13,MOUZ,Nuke,8301,IEM Cologne Major 2026
231546,1781438400000,4494,MOUZ,11,13286,FUT,13,FUT,Ancient,8301,IEM Cologne Major 2026
231558,1781438400000,6248,The MongolZ,13,11811,Monte,11,The MongolZ,Dust2,8301,IEM Cologne Major 2026
231553,1781438400000,11811,Monte,7,6248,The MongolZ,13,The MongolZ,Inferno,8301,IEM Cologne Major 2026
231544,1781438400000,6248,The MongolZ,9,11811,Monte,13,Monte,Nuke,8301,IEM Cologne Major 2026
231513,1781376900000,7020,Spirit,16,9996,9z,14,Spirit,Dust2,8301,IEM Cologne Major 2026
231508,1781376900000,9996,9z,13,7020,Spirit,16,Spirit,Mirage,8301,IEM Cologne Major 2026
231498,1781376900000,7020,Spirit,12,9996,9z,16,9z,Overpass,8301,IEM Cologne Major 2026
231494,1781372400000,8297,FURIA,13,12394,BetBoom,6,FURIA,Dust2,8301,IEM Cologne Major 2026
231485,1781372400000,12394,BetBoom,6,8297,FURIA,13,FURIA,Overpass,8301,IEM Cologne Major 2026
231484,1781365500000,12468,Legacy,16,12467,PARIVISION,13,Legacy,Dust2,8301,IEM Cologne Major 2026
231473,1781365500000,12467,PARIVISION,12,12468,Legacy,16,Legacy,Inferno,8301,IEM Cologne Major 2026
231476,1781361300000,9565,Vitality,13,4494,MOUZ,4,Vitality,Inferno,8301,IEM Cologne Major 2026
231465,1781361300000,4494,MOUZ,13,9565,Vitality,7,MOUZ,Dust2,8301,IEM Cologne Major 2026
231458,1781361300000,9565,Vitality,13,4494,MOUZ,9,Vitality,Mirage,8301,IEM Cologne Major 2026
231448,1781353200000,11861,Aurora,13,5995,G2,7,Aurora,Anubis,8301,IEM Cologne Major 2026
231433,1781353200000,11861,Aurora,13,5995,G2,8,Aurora,Overpass,8301,IEM Cologne Major 2026
231459,1781352900000,11283,Falcons,13,11811,Monte,10,Falcons,Mirage,8301,IEM Cologne Major 2026
231450,1781352900000,11811,Monte,13,11283,Falcons,11,Monte,Dust2,8301,IEM Cologne Major 2026
231432,1781352900000,11283,Falcons,13,11811,Monte,9,Falcons,Inferno,8301,IEM Cologne Major 2026
231418,1781341200000,4608,Natus Vincere,13,6248,The MongolZ,6,Natus Vincere,Mirage,8301,IEM Cologne Major 2026
231408,1781341200000,6248,The MongolZ,13,4608,Natus Vincere,16,Natus Vincere,Ancient,8301,IEM Cologne Major 2026
231396,1781341200000,4608,Natus Vincere,8,6248,The MongolZ,13,The MongolZ,Nuke,8301,IEM Cologne Major 2026
231416,1781341200000,11241,B8,11,13286,FUT,13,FUT,Ancient,8301,IEM Cologne Major 2026
231405,1781341200000,13286,FUT,13,11241,B8,9,FUT,Mirage,8301,IEM Cologne Major 2026
231397,1781341200000,11241,B8,13,13286,FUT,10,B8,Dust2,8301,IEM Cologne Major 2026
231360,1781285100000,11861,Aurora,5,7020,Spirit,13,Spirit,Nuke,8301,IEM Cologne Major 2026
231354,1781285100000,11861,Aurora,4,7020,Spirit,13,Spirit,Anubis,8301,IEM Cologne Major 2026
231342,1781285100000,11861,Aurora,13,7020,Spirit,9,Aurora,Dust2,8301,IEM Cologne Major 2026
231357,1781282700000,9565,Vitality,11,9996,9z,13,9z,Dust2,8301,IEM Cologne Major 2026
231343,1781282700000,9996,9z,13,9565,Vitality,9,9z,Mirage,8301,IEM Cologne Major 2026
231340,1781282700000,9565,Vitality,13,9996,9z,4,Vitality,Inferno,8301,IEM Cologne Major 2026
231337,1781277000000,12394,BetBoom,13,11283,Falcons,10,BetBoom,Ancient,8301,IEM Cologne Major 2026
231330,1781277000000,11283,Falcons,11,12394,BetBoom,13,BetBoom,Nuke,8301,IEM Cologne Major 2026
231331,1781275200000,12468,Legacy,10,4608,Natus Vincere,13,Natus Vincere,Ancient,8301,IEM Cologne Major 2026
231327,1781275200000,4608,Natus Vincere,13,12468,Legacy,4,Natus Vincere,Inferno,8301,IEM Cologne Major 2026
231326,1781266200000,13286,FUT,9,5995,G2,13,G2,Mirage,8301,IEM Cologne Major 2026
231322,1781266200000,5995,G2,6,13286,FUT,13,FUT,Ancient,8301,IEM Cologne Major 2026
231317,1781266200000,13286,FUT,5,5995,G2,13,G2,Overpass,8301,IEM Cologne Major 2026
231323,1781263800000,12467,PARIVISION,5,11811,Monte,13,Monte,Inferno,8301,IEM Cologne Major 2026
231318,1781263800000,11811,Monte,13,12467,PARIVISION,9,Monte,Ancient,8301,IEM Cologne Major 2026
231315,1781263800000,12467,PARIVISION,13,11811,Monte,7,PARIVISION,Mirage,8301,IEM Cologne Major 2026
231314,1781254800000,8297,FURIA,13,4494,MOUZ,7,FURIA,Overpass,8301,IEM Cologne Major 2026
231310,1781254800000,11241,B8,3,6248,The MongolZ,13,The MongolZ,Overpass,8301,IEM Cologne Major 2026
231302,1781254800000,6248,The MongolZ,16,11241,B8,14,The MongolZ,Mirage,8301,IEM Cologne Major 2026
231307,1781254800000,4494,MOUZ,13,8297,FURIA,5,MOUZ,Inferno,8301,IEM Cologne Major 2026
231301,1781254800000,8297,FURIA,13,4494,MOUZ,5,FURIA,Nuke,8301,IEM Cologne Major 2026
231285,1781203200000,4608,Natus Vincere,8,7020,Spirit,13,Spirit,Anubis,8301,IEM Cologne Major 2026
231283,1781203200000,4608,Natus Vincere,1,7020,Spirit,13,Spirit,Dust2,8301,IEM Cologne Major 2026
231280,1781195400000,11861,Aurora,13,11811,Monte,7,Aurora,Anubis,8301,IEM Cologne Major 2026
231277,1781195400000,11861,Aurora,13,11811,Monte,10,Aurora,Nuke,8301,IEM Cologne Major 2026
231279,1781190300000,11283,Falcons,16,5995,G2,13,Falcons,Ancient,8301,IEM Cologne Major 2026
231276,1781190300000,5995,G2,8,11283,Falcons,13,Falcons,Dust2,8301,IEM Cologne Major 2026
231272,1781190300000,11283,Falcons,10,5995,G2,13,G2,Inferno,8301,IEM Cologne Major 2026
231274,1781187000000,8297,FURIA,13,11241,B8,4,FURIA,Inferno,8301,IEM Cologne Major 2026
231269,1781187000000,8297,FURIA,13,11241,B8,10,FURIA,Mirage,8301,IEM Cologne Major 2026
231268,1781179800000,9565,Vitality,13,13286,FUT,8,Vitality,Nuke,8301,IEM Cologne Major 2026
231264,1781179800000,13286,FUT,2,9565,Vitality,13,Vitality,Overpass,8301,IEM Cologne Major 2026
231262,1781179800000,13286,FUT,13,9565,Vitality,5,FUT,Anubis,8301,IEM Cologne Major 2026
231266,1781179800000,12468,Legacy,6,4494,MOUZ,13,MOUZ,Nuke,8301,IEM Cologne Major 2026
231260,1781179800000,4494,MOUZ,13,12468,Legacy,5,MOUZ,Dust2,8301,IEM Cologne Major 2026
231254,1781168400000,6248,The MongolZ,11,12394,BetBoom,13,BetBoom,Ancient,8301,IEM Cologne Major 2026
231250,1781168400000,12394,BetBoom,13,6248,The MongolZ,6,BetBoom,Mirage,8301,IEM Cologne Major 2026
231244,1781168400000,6248,The MongolZ,13,12394,BetBoom,11,The MongolZ,Dust2,8301,IEM Cologne Major 2026
231253,1781168400000,12467,PARIVISION,9,9996,9z,13,9z,Inferno,8301,IEM Cologne Major 2026
231247,1781168400000,9996,9z,8,12467,PARIVISION,13,PARIVISION,Dust2,8301,IEM Cologne Major 2026
231241,1781168400000,12467,PARIVISION,1,9996,9z,13,9z,Overpass,8301,IEM Cologne Major 2026
231190,1781024400000,7532,BIG,8,11241,B8,13,B8,Dust2,9029,IEM Cologne Major 2026 Stage 2
231186,1781024400000,11241,B8,13,7532,BIG,6,B8,Overpass,9029,IEM Cologne Major 2026 Stage 2
231183,1781024400000,7532,BIG,13,11241,B8,7,BIG,Ancient,9029,IEM Cologne Major 2026 Stage 2
231180,1781015400000,12468,Legacy,13,4863,TYLOO,4,Legacy,Inferno,9029,IEM Cologne Major 2026 Stage 2
231176,1781015400000,4863,TYLOO,7,12468,Legacy,13,Legacy,Mirage,9029,IEM Cologne Major 2026 Stage 2
231174,1781006400000,4773,paiN,11,11811,Monte,13,Monte,Dust2,9029,IEM Cologne Major 2026 Stage 2
231169,1781006400000,11811,Monte,13,4773,paiN,5,Monte,Nuke,9029,IEM Cologne Major 2026 Stage 2
231135,1780939500000,7532,BIG,8,5995,G2,13,G2,Mirage,9029,IEM Cologne Major 2026 Stage 2
231126,1780939500000,5995,G2,13,7532,BIG,3,G2,Inferno,9029,IEM Cologne Major 2026 Stage 2
231142,1780938900000,12468,Legacy,16,12376,M80,13,Legacy,Inferno,9029,IEM Cologne Major 2026 Stage 2
231128,1780938900000,12376,M80,8,12468,Legacy,13,Legacy,Dust2,9029,IEM Cologne Major 2026 Stage 2
231123,1780930800000,9996,9z,13,4863,TYLOO,6,9z,Inferno,9029,IEM Cologne Major 2026 Stage 2
231120,1780930800000,4863,TYLOO,10,9996,9z,13,9z,Overpass,9029,IEM Cologne Major 2026 Stage 2
231124,1780929000000,11811,Monte,8,12394,BetBoom,13,BetBoom,Dust2,9029,IEM Cologne Major 2026 Stage 2
231121,1780929000000,12394,BetBoom,6,11811,Monte,13,Monte,Mirage,9029,IEM Cologne Major 2026 Stage 2
231115,1780929000000,11811,Monte,7,12394,BetBoom,13,BetBoom,Nuke,9029,IEM Cologne Major 2026 Stage 2
231113,1780920000000,9215,MIBR,8,11241,B8,13,B8,Ancient,9029,IEM Cologne Major 2026 Stage 2
231112,1780920000000,11241,B8,13,9215,MIBR,10,B8,Nuke,9029,IEM Cologne Major 2026 Stage 2
231106,1780920000000,9215,MIBR,13,11241,B8,7,MIBR,Mirage,9029,IEM Cologne Major 2026 Stage 2
231111,1780920000000,4773,paiN,13,6665,Astralis,4,paiN,Overpass,9029,IEM Cologne Major 2026 Stage 2
231109,1780920000000,6665,Astralis,11,4773,paiN,13,paiN,Nuke,9029,IEM Cologne Major 2026 Stage 2
231085,1780857900000,13286,FUT,13,5995,G2,4,FUT,Ancient,9029,IEM Cologne Major 2026 Stage 2
231084,1780857900000,13286,FUT,7,5995,G2,13,G2,Overpass,9029,IEM Cologne Major 2026 Stage 2
231082,1780857900000,13286,FUT,13,5995,G2,11,FUT,Anubis,9029,IEM Cologne Major 2026 Stage 2
231074,1780851600000,7020,Spirit,13,9996,9z,1,Spirit,Nuke,9029,IEM Cologne Major 2026 Stage 2
231069,1780851600000,9996,9z,3,7020,Spirit,13,Spirit,Mirage,9029,IEM Cologne Major 2026 Stage 2
231075,1780845600000,11241,B8,13,9928,GamerLegion,11,B8,Nuke,9029,IEM Cologne Major 2026 Stage 2
231066,1780845600000,9928,GamerLegion,13,11241,B8,8,GamerLegion,Mirage,9029,IEM Cologne Major 2026 Stage 2
231057,1780845600000,9928,GamerLegion,11,11241,B8,13,B8,Inferno,9029,IEM Cologne Major 2026 Stage 2
231050,1780842300000,12394,BetBoom,13,12376,M80,2,BetBoom,Dust2,9029,IEM Cologne Major 2026 Stage 2
231045,1780839000000,9215,MIBR,8,7532,BIG,13,BIG,Inferno,9029,IEM Cologne Major 2026 Stage 2
231044,1780835400000,11811,Monte,13,12468,Legacy,11,Monte,Ancient,9029,IEM Cologne Major 2026 Stage 2
231042,1780835400000,6665,Astralis,6,4863,TYLOO,13,TYLOO,Nuke,9029,IEM Cologne Major 2026 Stage 2
231022,1780774800000,7020,Spirit,13,9215,MIBR,1,Spirit,Mirage,9029,IEM Cologne Major 2026 Stage 2
231021,1780773300000,11241,B8,10,12376,M80,13,M80,Mirage,9029,IEM Cologne Major 2026 Stage 2
231019,1780770600000,12394,BetBoom,13,9928,GamerLegion,9,BetBoom,Nuke,9029,IEM Cologne Major 2026 Stage 2
231010,1780764900000,7532,BIG,13,4773,paiN,9,BIG,Overpass,9029,IEM Cologne Major 2026 Stage 2
231007,1780764000000,5995,G2,22,11811,Monte,19,G2,Mirage,9029,IEM Cologne Major 2026 Stage 2
231005,1780761000000,6665,Astralis,5,9996,9z,13,9z,Nuke,9029,IEM Cologne Major 2026 Stage 2
231004,1780759800000,13286,FUT,13,4863,TYLOO,9,FUT,Overpass,9029,IEM Cologne Major 2026 Stage 2
231001,1780754400000,12468,Legacy,8,9215,MIBR,13,MIBR,Nuke,9029,IEM Cologne Major 2026 Stage 2
230997,1780753800000,7020,Spirit,13,12394,BetBoom,5,Spirit,Mirage,9029,IEM Cologne Major 2026 Stage 2
230994,1780749900000,7532,BIG,8,11811,Monte,13,Monte,Mirage,9029,IEM Cologne Major 2026 Stage 2
230993,1780749600000,5995,G2,13,12376,M80,8,G2,Mirage,9029,IEM Cologne Major 2026 Stage 2
230989,1780746000000,4773,paiN,9,4863,TYLOO,13,TYLOO,Mirage,9029,IEM Cologne Major 2026 Stage 2
230988,1780745400000,13286,FUT,13,11241,B8,11,FUT,Ancient,9029,IEM Cologne Major 2026 Stage 2
230979,1780741800000,6665,Astralis,13,9928,GamerLegion,4,Astralis,Ancient,9029,IEM Cologne Major 2026 Stage 2
230968,1780678800000,6673,NRG,12,7532,BIG,16,BIG,Mirage,9028,IEM Cologne Major 2026 Stage 1
230956,1780678800000,7532,BIG,12,6673,NRG,16,NRG,Nuke,9028,IEM Cologne Major 2026 Stage 1
230939,1780678800000,6673,NRG,5,7532,BIG,13,BIG,Dust2,9028,IEM Cologne Major 2026 Stage 1
230927,1780660800000,8840,Lynn Vision,7,4863,TYLOO,13,TYLOO,Inferno,9028,IEM Cologne Major 2026 Stage 1
230923,1780660800000,4863,TYLOO,13,8840,Lynn Vision,5,TYLOO,Ancient,9028,IEM Cologne Major 2026 Stage 1
230905,1780592400000,7175,HEROIC,11,5973,Liquid,13,Liquid,Inferno,9028,IEM Cologne Major 2026 Stage 1
230895,1780592400000,5973,Liquid,13,7175,HEROIC,5,Liquid,Nuke,9028,IEM Cologne Major 2026 Stage 1
230903,1780592400000,6673,NRG,10,12376,M80,13,M80,Inferno,9028,IEM Cologne Major 2026 Stage 1
230896,1780592400000,12376,M80,13,6673,NRG,6,M80,Ancient,9028,IEM Cologne Major 2026 Stage 1
230893,1780585500000,9215,MIBR,13,8840,Lynn Vision,2,MIBR,Inferno,9028,IEM Cologne Major 2026 Stage 1
230889,1780585500000,9215,MIBR,13,8840,Lynn Vision,5,MIBR,Anubis,9028,IEM Cologne Major 2026 Stage 1
230892,1780583400000,7532,BIG,11,9928,GamerLegion,13,GamerLegion,Ancient,9028,IEM Cologne Major 2026 Stage 1
230885,1780583400000,9928,GamerLegion,16,7532,BIG,14,GamerLegion,Overpass,9028,IEM Cologne Major 2026 Stage 1
230841,1780506000000,12376,M80,20,11241,B8,22,B8,Inferno,9028,IEM Cologne Major 2026 Stage 1
230829,1780506000000,12376,M80,11,11241,B8,13,B8,Ancient,9028,IEM Cologne Major 2026 Stage 1
230824,1780498200000,12394,BetBoom,13,9928,GamerLegion,8,BetBoom,Ancient,9028,IEM Cologne Major 2026 Stage 1
230818,1780498200000,9928,GamerLegion,2,12394,BetBoom,13,BetBoom,Nuke,9028,IEM Cologne Major 2026 Stage 1
230825,1780497600000,10577,SINNERS,10,4863,TYLOO,13,TYLOO,Inferno,9028,IEM Cologne Major 2026 Stage 1
230820,1780497600000,4863,TYLOO,16,10577,SINNERS,14,TYLOO,Ancient,9028,IEM Cologne Major 2026 Stage 1
230815,1780494000000,5973,Liquid,10,9215,MIBR,13,MIBR,Mirage,9028,IEM Cologne Major 2026 Stage 1
230791,1780428600000,12394,BetBoom,13,5973,Liquid,9,BetBoom,Dust2,9028,IEM Cologne Major 2026 Stage 1
230782,1780418700000,9215,MIBR,16,4863,TYLOO,14,MIBR,Nuke,9028,IEM Cologne Major 2026 Stage 1
230781,1780418700000,10577,SINNERS,6,6673,NRG,13,NRG,Nuke,9028,IEM Cologne Major 2026 Stage 1
230779,1780414200000,7175,HEROIC,11,8840,Lynn Vision,13,Lynn Vision,Dust2,9028,IEM Cologne Major 2026 Stage 1
230776,1780410300000,7532,BIG,10,5973,Liquid,13,Liquid,Nuke,9028,IEM Cologne Major 2026 Stage 1
230771,1780405500000,9928,GamerLegion,13,6673,NRG,10,GamerLegion,Inferno,9028,IEM Cologne Major 2026 Stage 1
230768,1780401600000,11241,B8,13,4863,TYLOO,6,B8,Mirage,9028,IEM Cologne Major 2026 Stage 1
230762,1780396200000,12376,M80,13,8840,Lynn Vision,8,M80,Inferno,9028,IEM Cologne Major 2026 Stage 1
230579,1780156800000,13592,magic,11,4411,Ninjas in Pyjamas,13,Ninjas in Pyjamas,Mirage,9054,Stake Ranked Episode 2
230565,1780156800000,4411,Ninjas in Pyjamas,6,13592,magic,13,magic,Ancient,9054,Stake Ranked Episode 2
230557,1780156800000,4411,Ninjas in Pyjamas,13,13592,magic,11,Ninjas in Pyjamas,Anubis,9054,Stake Ranked Episode 2
230536,1780146000000,6667,FaZe,10,4411,Ninjas in Pyjamas,13,Ninjas in Pyjamas,Nuke,9054,Stake Ranked Episode 2
230525,1780146000000,4411,Ninjas in Pyjamas,13,6667,FaZe,11,Ninjas in Pyjamas,Ancient,9054,Stake Ranked Episode 2
